Sequence,ExpectedTotal_ms,Network_ms,JitterSize_pkts,Jitter_ms,Total_ms
4148,13,0.12,0,0,12.12
4149,13,0.165,0,0,12.165
4150,13,6.476,0,0,18.476
4151,13,4.223,1,4,20.223
4152,13,0.312,2,8,20.312
4153,13,0.114,0,0,12.114
4154,13,2.597,0,0,14.597
4155,13,0.191,0,0,12.191
4156,13,0.122,0,0,12.122
4157,13,0.142,0,0,12.142
4158,13,0.06,1,4,16.06
4159,13,4.952,1,4,20.952
4160,13,1.265,2,8,21.265
4161,13,0.097,0,0,12.097
4162,13,15.336,0,0,27.336
4163,13,11.73,1,4,27.73
4164,13,6.858,2,8,26.858
4165,13,0.401,3,12,24.401
4166,13,0.096,1,4,16.096
4167,13,6.799,1,4,22.799
4168,13,2.925,2,8,22.925
4169,13,0.109,0,0,12.109
4170,13,0.041,1,4,16.041
4171,13,8.78,1,4,24.78
4172,13,4.924,2,8,24.924
4173,13,1.464,3,12,25.464
4174,13,8.534,0,0,20.534
4175,13,4.966,1,4,20.966
4176,13,1.248,2,8,21.248
4177,13,0.104,0,0,12.104
4178,13,0.044,1,4,16.044
4179,13,10.72,1,4,26.72
4180,13,7.021,2,8,27.021
4181,13,3.557,3,12,27.557
4182,13,0.093,1,4,16.093
4183,13,7.057,1,4,23.057
4184,13,3.374,2,8,23.374
4185,13,0.111,0,0,12.111
4186,13,0.045,1,4,16.045
4187,13,12.746,1,4,28.746
4188,13,9.051,2,8,29.051
4189,13,0.106,0,0,12.106
4190,13,0.042,1,4,16.042
4191,13,3.577,1,4,19.577
4192,13,0.102,0,0,12.102
4193,13,0.105,0,0,12.105
4194,13,3.39,0,0,15.39
4195,13,0.061,0,0,12.061
4196,13,0.062,0,0,12.062
4197,13,0.125,0,0,12.125
4198,13,0.063,1,4,16.063
4199,13,4.606,1,4,20.606
4200,13,0.92,2,8,20.92
4201,13,0.121,0,0,12.121
4202,13,4.357,0,0,16.357
4203,13,0.79,1,4,16.79
4204,13,0.081,0,0,12.081
4205,13,0.169,0,0,12.169
4206,13,0.069,1,4,16.069
4207,13,6.777,1,4,22.777
4208,13,3.076,2,8,23.076
4209,13,0.129,0,0,12.129
4210,13,0.059,1,4,16.059
4211,13,0.091,0,0,12.091
4212,13,0.045,0,0,12.045
4213,13,0.201,0,0,12.201
4214,13,7.504,0,0,19.504
4215,13,3.934,1,4,19.934
4216,13,0.249,2,8,20.249
4217,13,0.121,0,0,12.121
4218,13,0.053,1,4,16.053
4219,13,10.583,1,4,26.583
4220,13,6.895,2,8,26.895
4221,13,3.43,3,12,27.43
4222,13,10.472,0,0,22.472
4223,13,7.127,1,4,23.127
4224,13,3.424,2,8,23.424
4225,13,0.133,0,0,12.133
4226,13,0.075,1,4,16.075
4227,13,12.009,1,4,28.009
4228,13,8.347,2,8,28.347
4229,13,0.129,0,0,12.129
4230,13,0.064,1,4,16.064
4231,13,3.376,1,4,19.376
4232,13,0.173,0,0,12.173
4233,13,0.129,0,0,12.129
4234,13,14.085,0,0,26.085
4235,13,10.507,1,4,26.507
4236,13,6.776,2,8,26.776
4237,13,0.161,0,0,12.161
4238,13,0.08,1,4,16.08
4239,13,4.669,1,4,20.669
4240,13,0.971,2,8,20.971
4241,13,0.11,0,0,12.11
4242,13,4.608,0,0,16.608
4243,13,1.048,1,4,17.048
4244,13,0.13,0,0,12.13
4245,13,0.174,0,0,12.174
4246,13,0.096,1,4,16.096
4247,13,7.034,1,4,23.034
4248,13,3.331,2,8,23.331
4249,13,0.135,0,0,12.135
4250,13,0.057,1,4,16.057
4251,13,0.118,0,0,12.118
4252,13,0.147,0,0,12.147
4253,13,0.177,0,0,12.177
4254,13,7.668,0,0,19.668
4255,13,4.105,1,4,20.105
4256,13,0.267,2,8,20.267
4257,13,0.126,0,0,12.126
4258,13,0.057,1,4,16.057
4259,13,0.132,0,0,12.132
4260,13,0.134,0,0,12.134
4261,13,0.151,0,0,12.151
4262,13,10.369,0,0,22.369
4263,13,6.797,1,4,22.797
4264,13,2.341,2,8,22.341
4265,13,0.109,0,0,12.109
4266,13,0.045,1,4,16.045
4267,13,2.123,1,4,18.123
4268,13,0.13,0,0,12.13
4269,13,0.121,0,0,12.121
4270,13,0.05,1,4,16.05
4271,13,3.501,1,4,19.501
4272,13,0.119,0,0,12.119
4273,13,0.291,0,0,12.291
4274,13,3.24,0,0,15.24
4275,13,0.082,0,0,12.082
4276,13,0.168,0,0,12.168
4277,13,0.119,0,0,12.119
4278,13,0.054,1,4,16.054
4279,13,5.467,1,4,21.467
4280,13,1.766,2,8,21.766
4281,13,0.077,0,0,12.077
4282,13,5.328,0,0,17.328
4283,13,1.756,1,4,17.756
4284,13,0.146,0,0,12.146
4285,13,0.128,0,0,12.128
4286,13,0.051,1,4,16.051
4287,13,6.158,1,4,22.158
4288,13,2.234,2,8,22.234
4289,13,0.122,0,0,12.122
4290,13,0.053,1,4,16.053
4291,13,0.059,0,0,12.059
4292,13,0.114,0,0,12.114
4293,13,0.085,0,0,12.085
